Symbol,Name,QtyFinanced,AmtFinanced,Date
ACL,ANDHRA CEMENTS LIMITED,95450.0,87.33,2025-08-07
ACLGATI,ALLCARGO GATI LIMITED,995530.0,759.23,2025-08-07
ACMESOLAR,ACME SOLAR HOLDINGS LTD,1372872.0,3465.0,2025-08-07
ACUTAAS,ACUTAAS CHEMICALS LIMITED,311949.0,3491.37,2025-08-07
ADANIENSOL,ADANI ENERGY SOLUTION LTD,1986165.0,16188.77,2025-08-07
ADANIENT,ADANI ENTERPRISES LIMITED,908670.0,21856.97,2025-08-07
ADANIGREEN,ADANI GREEN ENERGY LTD,2153459.0,20011.2,2025-08-07
ADANIPORTS,ADANI PORT & SEZ LTD,1369531.0,17467.87,2025-08-07
ADANIPOWER,ADANI POWER LTD,4504028.0,24075.3,2025-08-07
ADFFOODS,ADF FOODS LIMITED,1140385.0,3065.25,2025-08-07
ADOR,ADOR WELDING LTD,38701.0,419.71,2025-08-07
ADSL,ALLIED DIGITAL SERV. LTD,515074.0,994.71,2025-08-07
ADVANIHOTR,ADVANI HOT.& RES.(I) LTD,30573.0,18.12,2025-08-07
ADVENZYMES,ADVANCED ENZYME TECH LTD,822347.0,2580.09,2025-08-07
AEGISLOG,AEGIS LOGISTICS LIMITED,1217314.0,8685.08,2025-08-07
AEGISVOPAK,AEGIS VOPAK TERMINALS LTD,361758.0,915.12,2025-08-07
AEROENTER,AEROFLEX ENTERPRISES LTD,1014273.0,970.51,2025-08-07
AEROFLEX,AEROFLEX INDUSTRIES LTD,2361006.0,4097.73,2025-08-07
AETHER,AETHER INDUSTRIES LIMITED,532741.0,3852.98,2025-08-07
AFCONS,AFCONS INFRASTRUCTURE LTD,1758311.0,6977.62,2025-08-07
AFFLE,AFFLE 3I LIMITED,159289.0,2674.7,2025-08-07
AFFORDABLE,AFFORD ROBO & AUTO LTD,1519.0,7.02,2025-08-07
AFIL,AKME FINTRADE (INDIA) LTD,10668041.0,805.56,2025-08-07
AFSL,ABANS FINANCIAL SRVCS LTD,31043.0,72.44,2025-08-07
AGARIND,AGARWAL INDS CORP LTD.,35941.0,354.45,2025-08-07
AGARWALEYE,DR AGARWALS HEALTH CARE L,61380.0,247.63,2025-08-07
AGI,AGI GREENPAC LIMITED,424601.0,3519.62,2025-08-07
AGIIL,AGI INFRA LIMITED,885725.0,8071.65,2025-08-07
AGRITECH,AGRI-TECH (INDIA) LIMITED,3528.0,6.62,2025-08-07
AGROPHOS,AGRO PHOS INDIA LIMITED,2200.0,1.02,2025-08-07
AGSTRA,AGS TRANSACT TECH LTD,5618.0,5.0,2025-08-07
AHLADA,AHLADA ENGINEERS LIMITED,5064.0,5.13,2025-08-07
AHLEAST,ASIAN HOTELS (EAST) LTD,933.0,1.42,2025-08-07
AHLUCONT,AHLUWALIA CONT IND LTD,258030.0,2611.75,2025-08-07
AIAENG,AIA ENGINEERING LIMITED,63173.0,1856.8,2025-08-07
AIIL,AUTHUM INVEST & INFRA LTD,54648.0,1364.74,2025-08-07
AIRAN,AIRAN LIMITED,58041.0,17.3,2025-08-07
AJANTPHARM,AJANTA PHARMA LIMITED,67337.0,1774.57,2025-08-07
AJAXENGG,AJAX ENGINEERING LIMITED,140972.0,911.45,2025-08-07
AJMERA,AJMERA REALTY & INF I LTD,201151.0,1706.19,2025-08-07
AKSHARCHEM,AKSHARCHEM INDIA LIMITED,250.0,0.77,2025-08-07
AKUMS,AKUMS DRUGS AND PHARMA L,330528.0,1738.26,2025-08-07
AKZOINDIA,AKZO NOBEL INDIA LIMITED,54443.0,1899.37,2025-08-07
ALANKIT,ALANKIT LIMITED,161000.0,27.52,2025-08-07
ALBERTDAVD,ALBERT DAVID LIMITED,4451.0,36.55,2025-08-07
ALEMBICLTD,ALEMBIC LIMITED,2838876.0,3313.89,2025-08-07
ALICON,ALICON CASTALLOY LIMITED,9016.0,100.54,2025-08-07
ALIVUS,ALIVUS LIFE SCIENCES LTD,288444.0,2441.67,2025-08-07
ALKALI,ALKALI METALS LTD,176.0,0.18,2025-08-07
ALKEM,ALKEM LABORATORIES LTD.,63883.0,3062.1,2025-08-07
ALKYLAMINE,ALKYL AMINES CHEM. LTD,149506.0,3064.24,2025-08-07
ALLCARGO,ALLCARGO LOGISTICS LTD,13577090.0,4854.44,2025-08-07
ALLDIGI,ALLDIGI TECH LIMITED,30339.0,227.35,2025-08-07
ALMONDZ,ALMONDZ GLOBAL SEC LTD,10450.0,2.28,2025-08-07
ALOKINDS,ALOK INDUSTRIES LIMITED,13331351.0,2583.28,2025-08-07
ALPA,ALPA LABORATORIES LTD,2980.0,3.29,2025-08-07
ALPHA,KOTAKMAMC - KOTAKALPHA,4108754.0,1913.7,2025-08-07
ALPHAETF,MIRAEAMC - ALPHAETF,2213328.0,549.37,2025-08-07
ALPHAGEO,ALPHAGEO (INDIA) LIMITED,9136.0,24.9,2025-08-07
ALPL30IETF,ICICIPRAMC - ICICIALPLV,1048323.0,275.01,2025-08-07
AMBER,AMBER ENTERPRISES (I) LTD,128151.0,8993.37,2025-08-07
AMBIKCO,AMBIKA COTTON MILL LTD.,6206.0,81.26,2025-08-07
AMBUJACEM,AMBUJA CEMENTS LTD,1282359.0,7105.99,2025-08-07
AMJLAND,AMJ LAND HOLDINGS LIMITED,644.0,0.33,2025-08-07
AMNPLST,AMINES & PLASTICIZERS LTD,2593.0,7.82,2025-08-07
AMRUTANJAN,AMRUTAJAN HEALTH LTD,25091.0,181.14,2025-08-07
ANANDRATHI,ANAND RATHI WEALTH LTD,83076.0,1789.06,2025-08-07
ANANTRAJ,ANANT RAJ LIMITED,4862260.0,23444.22,2025-08-07
ANDHRAPAP,ANDHRA PAPER LIMITED,420994.0,330.31,2025-08-07
ANDHRSUGAR,ANDHRA SUGARS LTD,519815.0,522.87,2025-08-07
ANDREWYU,ANDREW YULE & CO LTD,3900.0,1.04,2025-08-07
ANGELONE,ANGEL ONE LIMITED,797053.0,21467.85,2025-08-07
ANMOL,ANMOL INDIA LIMITED,2000.0,0.33,2025-08-07
ANTHEM,ANTHEM BIOSCIENCES LTD,8256.0,53.7,2025-08-07
ANUHPHR,ANUH PHARMA LIMITED,33840.0,34.29,2025-08-07
ANUP,THE ANUP ENGINEERING LTD,57720.0,1480.75,2025-08-07
ANURAS,ANUPAM RASAYAN INDIA LTD,2164660.0,18866.58,2025-08-07
AONELIQUID,AONEAMC - AONELIQUID,6.0,0.06,2025-08-07
AONENIFTY,AONEAMC - AONENIFTY,20176.0,2.07,2025-08-07
AONETOTAL,AONEAMC - AONETOTAL,110102.0,12.33,2025-08-07
APARINDS,APAR INDUSTRIES LTD.,68243.0,4841.13,2025-08-07
APCL,ANJANI PORTLAND CEM LTD,6.0,0.01,2025-08-07
APCOTEXIND,APCOTEX INDUSTRIES LIMITE,30506.0,129.51,2025-08-07
APEX,APEX FROZEN FOODS LIMITED,132082.0,290.17,2025-08-07
APLAPOLLO,APL APOLLO TUBES LTD,365080.0,5676.38,2025-08-07
APLLTD,ALEMBIC PHARMA LTD,235544.0,2150.24,2025-08-07
APOLLO,APOLLO MICRO SYSTEMS LTD,6164796.0,9649.67,2025-08-07
APOLLOHOSP,APOLLO HOSPITALS ENTER. L,88127.0,5972.39,2025-08-07
APOLLOPIPE,APOLLO PIPES LIMITED,400628.0,1723.74,2025-08-07
APOLLOTYRE,APOLLO TYRES LTD,1390768.0,6184.7,2025-08-07
APOLSINHOT,APOLLO SINDOORI HOTEL LTD,380.0,6.61,2025-08-07
APTECHT,APTECH LIMITED,31466.0,57.39,2025-08-07
APTUS,APTUS VALUE HSG FIN I LTD,1105369.0,3480.7,2025-08-07
ARE&M,AMARA RAJA ENERGY MOB LTD,2104556.0,20455.76,2025-08-07
ARIES,ARIES AGRO LTD.,21567.0,83.62,2025-08-07
ARIHANTCAP,ARIHANT CAPITAL MKTS LTD,363869.0,322.0,2025-08-07
ARIHANTSUP,ARIHANT SUPERSTRUCT LTD,186145.0,776.05,2025-08-07
ARISINFRA,ARISINFRA SOLUTIONS LTD,176456.0,266.43,2025-08-07
ARKADE,ARKADE DEVELOPERS LIMITED,2859219.0,4667.65,2025-08-07
ARMANFIN,ARMAN FIN SERV LTD,67597.0,1020.99,2025-08-07
ARROWGREEN,ARROW GREENTECH LIMITED,2614.0,20.54,2025-08-07
ARTEMISMED,ARTEMIS MED SERVICE LTD,129464.0,329.96,2025-08-07
ARVIND,ARVIND LIMITED,1220493.0,3973.36,2025-08-07
ARVINDFASN,ARVIND FASHIONS LIMITED,337088.0,1617.39,2025-08-07
ARVSMART,ARVIND SMARTSPACES LTD,234853.0,1261.67,2025-08-07
ASAHIINDIA,ASAHI INDIA GLASS LIMITED,155213.0,1232.81,2025-08-07
ASAHISONG,ASAHI SONGWON COLOR LTD,75.0,0.33,2025-08-07
ASAL,AUTOMOTIVE STAMPINGS & AS,40590.0,222.38,2025-08-07
ASALCBR,ASSO ALCOHOLS & BREW LTD,98134.0,951.9,2025-08-07
ASHAPURMIN,ASHAPURA MINECHEM LTD,1119643.0,4650.96,2025-08-07
ASHIANA,ASHIANA HOUSING LTD,154881.0,373.66,2025-08-07
ASHOKA,ASHOKA BUILDCON LTD,4907889.0,10086.15,2025-08-07
ASHOKLEY,ASHOK LEYLAND LTD,5479931.0,6443.06,2025-08-07
ASIANENE,ASIAN ENERGY SERVICES LTD,380823.0,1064.62,2025-08-07
ASIANPAINT,ASIAN PAINTS LIMITED,645354.0,14990.21,2025-08-07
ASIANTILES,ASIAN GRANITO IND. LTD.,113106.0,61.59,2025-08-07
ASKAUTOLTD,ASK AUTOMOTIVE LIMITED,178813.0,806.23,2025-08-07
ASMS,BARTRONICS INDIA LIMITED,473462.0,80.91,2025-08-07
ASPINWALL,ASPINWALL & CO LTD,490.0,1.43,2025-08-07
ASTEC,ASTEC LIFESCIENCES LTD,316939.0,3091.71,2025-08-07
ASTERDM,ASTER DM HEALTHCARE LTD.,716113.0,3961.58,2025-08-07
ASTRAL,ASTRAL LIMITED,963260.0,13658.56,2025-08-07
ASTRAMICRO,ASTRA MICROWAVE LTD,1580922.0,12533.35,2025-08-07
ASTRAZEN,ASTRAZENECA PHARMA IND LT,32642.0,2566.33,2025-08-07
ATAM,ATAM VALVES LIMITED,694.0,0.77,2025-08-07
ATGL,ADANI TOTAL GAS LIMITED,1358526.0,8404.92,2025-08-07
ATHERENERG,ATHER ENERGY LIMITED,230483.0,780.98,2025-08-07
ATL,ALLCARGO TERMINALS LTD,697233.0,313.97,2025-08-07
ATUL,ATUL LTD,225090.0,12956.23,2025-08-07
ATULAUTO,ATUL AUTO LIMITED,132072.0,562.37,2025-08-07
AUBANK,AU SMALL FINANCE BANK LTD,747460.0,4822.36,2025-08-07
AURIONPRO,AURIONPRO SOLN LTD,81882.0,1080.3,2025-08-07
AUROPHARMA,AUROBINDO PHARMA LTD,1084853.0,12086.56,2025-08-07
AURUM,AURUM PROPTECH LIMITED,126888.0,258.74,2025-08-07
AUTOAXLES,AUTOMOTIVE AXLES LIMITED,25949.0,460.04,2025-08-07
AUTOBEES,NIPPONAMC - NETFAUTO,343952.0,747.52,2025-08-07
AUTOIETF,ICICIPRAMC - ICICIAUTO,1475168.0,343.76,2025-08-07
AUTOIND,AUTOLINE INDUSTRIES LTD,27175.0,23.93,2025-08-07
AVADHSUGAR,AVADH SUG & ENERGY LTD,280758.0,1400.11,2025-08-07
AVALON,AVALON TECHNOLOGIES LTD,246901.0,1975.02,2025-08-07
AVANTEL,AVANTEL LIMITED,4933056.0,7329.4,2025-08-07
AVANTIFEED,AVANTI FEEDS LIMITED,1108485.0,7663.83,2025-08-07
AVG,AVG LOGISTICS LIMITED,2358.0,6.79,2025-08-07
AVL,ADITYA VISION LIMITED,78546.0,282.34,2025-08-07
AVONMORE,AVONMORE CAP&MGT SERV LTD,33115.0,6.29,2025-08-07
AVTNPL,AVT NATURAL PRODUCTS LTD,83837.0,58.35,2025-08-07
AWFIS,AWFIS SPACE SOLUTIONS LTD,362797.0,2243.15,2025-08-07
AWHCL,ANTONY WASTE HDG CELL LTD,257013.0,1578.47,2025-08-07
AWL,AWL AGRI BUSINESS LIMITED,3931783.0,10167.88,2025-08-07
AXISBANK,AXIS BANK LIMITED,4022656.0,42044.86,2025-08-07
AXISBNKETF,AXISAMC - AXISBNKETF,527.0,2.88,2025-08-07
AXISBPSETF,AXISAMC - AXISBPSETF,1749.0,0.22,2025-08-07
AXISCETF,AXISAMC - AXISCETF,12593.0,15.89,2025-08-07
AXISGOLD,AXIS MF - AXIS GOLD ETF,139759.0,105.55,2025-08-07
AXISHCETF,AXISAMC - AXISHCETF,4416.0,6.24,2025-08-07
AXISILVER,AXISAMC - AXISILVER,130393.0,119.14,2025-08-07
AXISNIFTY,AXISAMC - AXISNIFTY,17126.0,46.44,2025-08-07
AXISTECETF,AXISAMC - AXISTECETF,10803.0,43.03,2025-08-07
AXISVALUE,AXISAMC - AXISVALUE,3092.0,0.84,2025-08-07
AXITA,AXITA COTTON LIMITED,57968.0,7.49,2025-08-07
AXSENSEX,AXISAMC - AXSENSEX,1812.0,1.51,2025-08-07
AYMSYNTEX,AYM SYNTEX LIMITED,6000.0,12.94,2025-08-07
AZAD,AZAD ENGINEERING LIMITED,674910.0,10529.59,2025-08-07
BAIDFIN,BAID FINSERV LIMITED,33228.0,4.44,2025-08-07
BAJAJ-AUTO,BAJAJ AUTO LIMITED,572047.0,45629.06,2025-08-07
BAJAJCON,BAJAJ CONSUMER CARE LTD,2179880.0,4160.06,2025-08-07
BAJAJELEC,BAJAJ ELECT.LTD,98397.0,614.98,2025-08-07
BAJAJFINSV,BAJAJ FINSERV LTD.,981069.0,18596.21,2025-08-07
BAJAJHCARE,BAJAJ HEALTHCARE LIMITED,696713.0,3396.12,2025-08-07
BAJAJHFL,BAJAJ HOUSING FINANCE LTD,19954037.0,22906.3,2025-08-07
BAJAJHIND,BAJAJ HINDUSTHAN SUGAR LT,18643143.0,4850.59,2025-08-07
BAJAJHLDNG,BAJAJ HOLDINGS & INVS LTD,22284.0,2858.41,2025-08-07
BAJAJINDEF,INDEF MANUFACTURING LTD,4377.0,14.55,2025-08-07
BAJEL,BAJEL PROJECTS LIMITED,36751.0,76.37,2025-08-07
BAJFINANCE,BAJAJ FINANCE LIMITED,5282526.0,44487.0,2025-08-07
BALAJEE,SHREE TIRUPATI BALAJEE L,78170.0,40.7,2025-08-07
BALAMINES,BALAJI AMINES LIMITED,294843.0,4911.08,2025-08-07
BALAXI,BALAXI PHARMA LTD,90710.0,55.0,2025-08-07
BALKRISIND,BALKRISHNA IND. LTD,111993.0,2669.85,2025-08-07
BALMLAWRIE,BALMER LAWRIE & CO LTD,1132676.0,2360.17,2025-08-07
BALRAMCHIN,BALRAMPUR CHINI MILLS LTD,529348.0,2802.77,2025-08-07
BALUFORGE,BALU FORGE INDUSTRIES LTD,66000.0,398.81,2025-08-07
BANARISUG,BANNARI AMMAN SUGARS LTD,85.0,3.4,2025-08-07
BANCOINDIA,BANCO PRODUCTS (I) LTD,269925.0,1494.69,2025-08-07
BANDHANBNK,BANDHAN BANK LIMITED,11689064.0,18629.06,2025-08-07
BANKBARODA,BANK OF BARODA,11899551.0,27148.03,2025-08-07
BANKBEES,NIP IND ETF BANK BEES,455659.0,2434.32,2025-08-07
BANKBETF,BFAM - BANKBETF,11467.0,6.43,2025-08-07
BANKETF,MIRAEAMC - BANKETF,6386.0,36.09,2025-08-07
BANKETFADD,DSPAMC - DSPBANKETF,1658.0,0.96,2025-08-07
BANKIETF,ICICIPRAMC - IPRU5008,153781.0,74.8,2025-08-07
BANKINDIA,BANK OF INDIA,30052792.0,33463.71,2025-08-07
BANKNIFTY1,KOTAKMAMC-KOTAKBKETF,8671.0,44.49,2025-08-07
BANKPSU,MIRAEAMC - BANKPSU,10735.0,7.67,2025-08-07
BANSALWIRE,BANSAL WIRE INDUSTRIES L,203467.0,827.03,2025-08-07
BANSWRAS,BANSWARA SYNTEX LIMITED,4933.0,7.36,2025-08-07
BARBEQUE,BARBEQUE NATION HOSP. LTD,314948.0,958.26,2025-08-07
BASF,BASF INDIA LTD,156653.0,7976.3,2025-08-07
BASML,BANNARI AM SPIN MILL LTD.,19372.0,7.52,2025-08-07
BATAINDIA,BATA INDIA LTD,403163.0,4878.01,2025-08-07
BAYERCROP,BAYER CROPSCIENCE LTD,44639.0,2326.47,2025-08-07
BBETF0432,EDELAMC - BBETF0432,123.0,1.58,2025-08-07
BBL,BHARAT BIJLEE LTD,115478.0,3225.7,2025-08-07
BBNPNBETF,BARODABNP - BBNPNBETF,161.0,0.09,2025-08-07
BBNPPGOLD,BARODABNP - BBNPPGOLD,2.0,0.0,2025-08-07
BBOX,BLACK BOX LIMITED,7128.0,33.71,2025-08-07
BBTC,BOMBAY BURMAH TRADING COR,218808.0,3925.32,2025-08-07
BCLIND,BCL INDUSTRIES LIMITED,1966433.0,790.59,2025-08-07
BCONCEPTS,BRAND CONCEPTS LIMITED,5442.0,27.84,2025-08-07
BDL,BHARAT DYNAMICS LIMITED,3047353.0,49628.75,2025-08-07
BEARDSELL,BEARDSELL LIMITED,3965.0,1.27,2025-08-07
BECTORFOOD,MRS BECTORS FOOD SPE LTD,112203.0,1637.76,2025-08-07
BEDMUTHA,BEDMUTHA INDUST LTD,3375.0,5.12,2025-08-07
BEL,BHARAT ELECTRONICS LTD,23033759.0,80446.23,2025-08-07
BELRISE,BELRISE INDUSTRIES LTD,8081466.0,8855.13,2025-08-07
BEML,BEML LIMITED,920893.0,36440.62,2025-08-07
BEPL,BHANSALI ENG. POLYMERS LT,2381012.0,2803.46,2025-08-07
BERGEPAINT,BERGER PAINTS (I) LTD,309896.0,1644.39,2025-08-07
BESTAGRO,BEST AGROLIFE LIMITED,55508.0,269.59,2025-08-07
BFINVEST,BF INVESTMENT LIMITED,87694.0,450.86,2025-08-07
BFSI,MIRAEAMC - MAFSETF,1115572.0,285.26,2025-08-07
BFUTILITIE,BF UTILITIES LIMITED,405460.0,3030.19,2025-08-07
BGRENERGY,BGR ENERGY SYSTEMS LTD,511.0,0.57,2025-08-07
BHAGCHEM,BHAGIRADHA CHEM & INDS L,614362.0,1772.1,2025-08-07
BHAGERIA,BHAGERIA INDUSTRIES LTD,16881.0,31.82,2025-08-07
BHANDARI,BHANDARI HOSIERY EXP LTD,882209.0,45.71,2025-08-07
BHARATFORG,BHARAT FORGE LTD,1408716.0,17049.55,2025-08-07
BHARATGEAR,BHARAT GEARS LTD.,1078.0,1.06,2025-08-07
BHARATRAS,BHARAT RASAYAN LTD,9343.0,999.31,2025-08-07
BHARATWIRE,BHARAT WIRE ROPES LTD.,804145.0,1790.21,2025-08-07
BHARTIARTL,BHARTI AIRTEL LIMITED,812770.0,14232.68,2025-08-07
BHARTIHEXA,BHARTI HEXACOM LIMITED,115224.0,1882.68,2025-08-07
BHEL,BHEL,14547569.0,33951.25,2025-08-07
BIGBLOC,BIGBLOC CONSTRUCTION LTD,61725.0,66.54,2025-08-07
BIKAJI,BIKAJI FOODS INTERN LTD,348055.0,2472.04,2025-08-07
BIOCON,BIOCON LIMITED.,3174519.0,11357.69,2025-08-07
BIRLACABLE,BIRLA CABLE LIMITED,16733.0,27.43,2025-08-07
BIRLACORPN,BIRLA CORPORATION LTD,164585.0,2085.2,2025-08-07
BIRLAMONEY,ADITYA BIRLA MONEY LTD,19113.0,34.68,2025-08-07
BIRLANU,BIRLANU LIMITED,43117.0,971.01,2025-08-07
BLACKBUCK,ZINKA LOGISTICS SOL LTD,236817.0,1091.91,2025-08-07
BLAL,BEML LAND ASSETS LIMITED,138228.0,299.55,2025-08-07
BLISSGVS,BLISS GVS PHARMA LTD,367747.0,568.49,2025-08-07
BLKASHYAP,B.L.KASHYAP & SON LTD,285821.0,222.84,2025-08-07
BLS,BLS INTL SERVS LTD,7049847.0,26399.69,2025-08-07
BLSE,BLS E-SERVICES LIMITED,39111.0,64.24,2025-08-07
BLUEDART,BLUE DART EXPRESS LTD,41601.0,2567.85,2025-08-07
BLUEJET,BLUE JET HEALTHCARE LTD,1315262.0,10236.83,2025-08-07
BLUESTARCO,BLUE STAR LIMITED,359194.0,6061.13,2025-08-07
BLUSPRING,BLUSPRING ENTERPRISES LTD,18870.0,8.6,2025-08-07
BODALCHEM,BODAL CHEMICALS LTD,995546.0,733.18,2025-08-07
BOMDYEING,BOMBAY DYEING & MFG. CO L,6417438.0,10223.1,2025-08-07
BORANA,BORANA WEAVES LIMITED,70012.0,127.5,2025-08-07
BOROLTD,BOROSIL LIMITED,319546.0,1154.49,2025-08-07
BORORENEW,BOROSIL RENEWABLES LTD,721526.0,4022.97,2025-08-07
BOROSCI,BOROSIL SCIENTIFIC LTD,46425.0,80.25,2025-08-07
BOSCHLTD,BOSCH LIMITED,12288.0,4246.09,2025-08-07
BPCL,BHARAT PETROLEUM CORP  LT,2927323.0,8973.94,2025-08-07
BPL,BPL LTD,52469.0,44.91,2025-08-07
BRIGADE,BRIGADE ENTER. LTD,493063.0,4991.05,2025-08-07
BRITANNIA,BRITANNIA INDUSTRIES LTD,63310.0,3323.17,2025-08-07
BSE,BSE LIMITED,2717452.0,63034.08,2025-08-07
BSE500IETF,ICICIPRAMC - ICICI500,542271.0,200.08,2025-08-07
BSHSL,BOMBAY SUPER HYBRID SEEDS,11600.0,16.96,2025-08-07
BSLGOLDETF,ADITYBIRLA SL GOLD ETF-GR,41331.0,30.23,2025-08-07
BSLNIFTY,ADITYBIRLA SL NIF ETF-GR,396577.0,113.06,2025-08-07
BSLSENETFG,BIRLASLAMC - BSLSENETFG,1401.0,1.14,2025-08-07
BSOFT,BIRLASOFT LIMITED,5152870.0,22380.64,2025-08-07
BUTTERFLY,BTRFLY GANDHI APPL LTD,15931.0,117.21,2025-08-07
CAMLINFINE,CAMLIN FINE SCIENCES LTD,60789.0,129.67,2025-08-07
CAMPUS,CAMPUS ACTIVEWEAR LIMITED,1152926.0,3215.36,2025-08-07
CAMS,COMPUTER AGE MNGT SER LTD,856902.0,33269.29,2025-08-07
CANBK,CANARA BANK,43912228.0,44504.0,2025-08-07
CANFINHOME,CAN FIN HOMES LTD,733341.0,5432.2,2025-08-07
CANTABIL,CANTABIL RETAIL LTD,837716.0,2188.93,2025-08-07
CAPACITE,CAPACITE INFRAPROJECT LTD,1685497.0,5723.7,2025-08-07
CAPITALSFB,CAPITAL SMALL FIN BANK L,94877.0,275.07,2025-08-07
CAPLIPOINT,CAPLIN POINT LAB LTD.,141900.0,2729.99,2025-08-07
CARBORUNIV,CARBORUNDUM UNIVERSAL LTD,389198.0,3793.88,2025-08-07
CARERATING,CARE RATINGS LIMITED,174453.0,3034.76,2025-08-07
CARRARO,CARRARO INDIA LIMITED,68968.0,308.48,2025-08-07
CARTRADE,CARTRADE TECH LIMITED,186502.0,3261.46,2025-08-07
CARYSIL,CARYSIL LIMITED,228839.0,1861.05,2025-08-07
CASHIETF,ICICIPRAMC - CASHIETF,3430.0,34.23,2025-08-07
CASTROLIND,CASTROL INDIA LIMITED,7073056.0,14632.06,2025-08-07
CCCL,CONS. CONST. CONSORT LTD,5241.0,1.04,2025-08-07
CCL,CCL PRODUCTS (I) LTD,136563.0,1038.98,2025-08-07
CDSL,CENTRAL DEPO SER (I) LTD,5482710.0,81101.64,2025-08-07
CEATLTD,CEAT LIMITED,150431.0,4905.91,2025-08-07
CEIGALL,CEIGALL INDIA LIMITED,437827.0,1151.7,2025-08-07
CELLO,CELLO WORLD LIMITED,431705.0,2619.87,2025-08-07
CENTENKA,CENTURY ENKA LTD,84070.0,474.86,2025-08-07
CENTEXT,CENTURY EXTRUSIONS LTD,1405.0,0.31,2025-08-07
CENTRALBK,CENTRAL BANK OF INDIA,41422825.0,16175.26,2025-08-07
CENTRUM,CENTRUM CAPITAL LIMITED,10766.0,4.5,2025-08-07
CENTUM,CENTUM ELECTRONICS LTD,28720.0,558.45,2025-08-07
CENTURYPLY,CENTURY PLYBOARDS (I) LTD,87747.0,644.35,2025-08-07
CERA,CERA SANITARYWARE LTD,50004.0,3025.13,2025-08-07
CESC,CESC LTD,4639495.0,7349.73,2025-08-07
CEWATER,CONCORD ENVIRO SYSTEMS L,60688.0,333.03,2025-08-07
CGCL,CAPRI GLOBAL CAPITAL LTD,6401708.0,10919.64,2025-08-07
CGPOWER,CG POWER AND IND SOL LTD,4477021.0,28138.65,2025-08-07
CHALET,CHALET HOTELS LIMITED,333070.0,2778.99,2025-08-07
CHAMBLFERT,CHAMBAL FERTILIZERS LTD,4517861.0,23178.05,2025-08-07
CHEMBOND,CHEMBOND MATERIALTECH LTD,473.0,2.99,2025-08-07
CHEMCON,CHEMCON SPECIAL CHEM LTD,134325.0,326.59,2025-08-07
CHEMFAB,CHEMFAB ALKALIS LIMITED,4576.0,27.91,2025-08-07
CHEMPLASTS,CHEMPLAST SANMAR LIMITED,181216.0,810.9,2025-08-07
CHENNPETRO,CHENNAI PETROLEUM CORP LT,2314680.0,15010.62,2025-08-07
CHEVIOT,CHEVIOT COMPANY LIMITED,3779.0,37.84,2025-08-07
CHOICEIN,CHOICE INTERNATIONAL LTD,622541.0,3930.92,2025-08-07
CHOLAFIN,CHOLAMANDALAM IN & FIN CO,693111.0,9986.53,2025-08-07
CHOLAHLDNG,CHOLAMANDALAM FIN HOL LTD,83952.0,1460.42,2025-08-07
CIEINDIA,CIE AUTOMOTIVE INDIA LTD,468514.0,2086.01,2025-08-07
CIFL,CAPITAL INDIA FINANCE LTD,41731.0,16.47,2025-08-07
CIGNITITEC,CIGNITI TECHNOLOGIES LTD,82747.0,1183.22,2025-08-07
CIPLA,CIPLA LTD,345870.0,4897.01,2025-08-07
CLEAN,CLEAN SCIENCE & TECH LTD,639304.0,8839.54,2025-08-07
CLEDUCATE,CL EDUCATE LIMITED,213619.0,244.45,2025-08-07
CLSEL,CHAMAN LAL SETIA EXP LTD,165850.0,486.35,2025-08-07
CMSINFO,CMS INFO SYSTEMS LIMITED,344084.0,1452.67,2025-08-07
COALINDIA,COAL INDIA LTD,13397416.0,49332.49,2025-08-07
COASTCORP,COASTAL CORPORATION LTD,125.0,0.07,2025-08-07
COCHINSHIP,COCHIN SHIPYARD LIMITED,2041923.0,37456.9,2025-08-07
COFORGE,COFORGE LIMITED,1130507.0,18550.1,2025-08-07
COHANCE,COHANCE LIFESCIENCES LTD,87939.0,885.62,2025-08-07
COLPAL,COLGATE PALMOLIVE LTD.,692369.0,15819.46,2025-08-07
COMMOIETF,ICICIPRAMC - ICICICOMMO,47867.0,33.71,2025-08-07
COMPUSOFT,COMPUCOM SOFTWARE LTD,43163.0,9.02,2025-08-07
CONCOR,CONTAINER CORP OF IND LTD,2764743.0,16502.56,2025-08-07
CONCORDBIO,CONCORD BIOTECH LIMITED,142359.0,2355.76,2025-08-07
CONFIPET,CONFIDENCE PETRO IND LTD.,3272026.0,2100.35,2025-08-07
CONSOFINVT,CONSO. FIN. & HOLD. LTD.,1612.0,3.58,2025-08-07
CONSUMBEES,NIP IND ETF CONSUMPTION,200907.0,238.98,2025-08-07
CONSUMER,MIRAEAMC - CONSUMER,13387.0,1.54,2025-08-07
CONSUMIETF,ICICIPRAMC - ICICICONSU,121896.0,136.63,2025-08-07
CONTROLPR,CONTROL PRINT LIMITED,45535.0,302.19,2025-08-07
CORDSCABLE,CORDS CABLE INDUS LTD.,3369.0,6.85,2025-08-07
COROMANDEL,COROMANDEL INTERNTL. LTD,226167.0,5302.12,2025-08-07
COSMOFIRST,COSMO FIRST LIMITED,311696.0,2824.17,2025-08-07
CPCAP,CP CAPITAL LIMITED,2445.0,5.17,2025-08-07
CPSEETF,CPSE ETF,3634068.0,3144.19,2025-08-07
